index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
30;0.000103384831101;0.0470039186997;missing_name_HIMACHALPRADESH.shp;;;;TIKA SUKHNIAL;;;HIMACHALPRADESH;448996;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
31;0.000162044394398;0.060105131773;missing_name_HIMACHALPRADESH.shp;;;;HARA KHASH;;;HIMACHALPRADESH;448997;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
32;9.43704320935e-05;0.0407456897987;missing_name_HIMACHALPRADESH.shp;;;;TIKA GNAUSHERA;;;HIMACHALPRADESH;448998;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
33;0.000132527440822;0.062303265655;missing_name_HIMACHALPRADESH.shp;;;;BAN KHAR;;;HIMACHALPRADESH;448999;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
34;3.60836482471e-05;0.0252462038053;missing_name_HIMACHALPRADESH.shp;;;;CHAK JASWALAN;;;HIMACHALPRADESH;449000;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
35;0.000132094544174;0.0556200927136;missing_name_HIMACHALPRADESH.shp;;;;TIKA MAROH;;;HIMACHALPRADESH;449001;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
36;1.45135348648e-05;0.0167819291865;missing_name_HIMACHALPRADESH.shp;;;;PUNA;;;HIMACHALPRADESH;449002;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
37;0.000479000079136;0.110882177262;missing_name_HIMACHALPRADESH.shp;;;;TIKA KAKRHUI;;;HIMACHALPRADESH;449003;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
38;0.000430598975814;0.099671454269;missing_name_HIMACHALPRADESH.shp;;;;TIKA KHUKHIAL;;;HIMACHALPRADESH;449004;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
39;0.000217890230024;0.0818071019753;missing_name_HIMACHALPRADESH.shp;;;;TIKA MAREL;;;HIMACHALPRADESH;449005;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
40;3.86161259474e-05;0.0247823241183;missing_name_HIMACHALPRADESH.shp;;;;BAGUWAL;;;HIMACHALPRADESH;449006;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
41;7.04293636562e-05;0.0339536145145;missing_name_HIMACHALPRADESH.shp;;;;BINEWAL;;;HIMACHALPRADESH;449007;missing_name_HIMACHALPRADESH.shp;2;HP;Himachal Pradesh
