index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
2112;0.00015165327209;0.0549885429735;villages_01.shp;007;Taraf Manjali (OG);00030;DARGAON;01;001962;;547698;villages_01.shp;1;JK;Jammu & Kashmir
2113;0.00237464811973;0.620039392375;villages_01.shp;007;Taraf Manjali (OG);00030;KETKA RF;01;001962;;547699;villages_01.shp;1;JK;Jammu & Kashmir
2114;0.000498771503701;0.187059765975;villages_01.shp;007;Taraf Manjali (OG);00030;DEVNAGAR RF;01;001962;;547700;villages_01.shp;1;JK;Jammu & Kashmir
2115;2.23835995502e-05;0.0321754158356;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547701;villages_01.shp;1;JK;Jammu & Kashmir
2116;0.000185895464428;0.0624053721448;villages_01.shp;007;Taraf Manjali (OG);00030;JHELANGPATRA;01;001962;;547702;villages_01.shp;1;JK;Jammu & Kashmir
2117;0.000109526643598;0.05112739481;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547703;villages_01.shp;1;JK;Jammu & Kashmir
2118;0.000547299142189;0.151474722185;villages_01.shp;007;Taraf Manjali (OG);00030;DAWANA RF;01;001962;;547704;villages_01.shp;1;JK;Jammu & Kashmir
2119;0.000266764215728;0.0691451966002;villages_01.shp;007;Taraf Manjali (OG);00030;DARKONA;01;001962;;547705;villages_01.shp;1;JK;Jammu & Kashmir
2120;0.000210903032429;0.087300701235;villages_01.shp;007;Taraf Manjali (OG);00030;GOPALPUR;01;001962;;547706;villages_01.shp;1;JK;Jammu & Kashmir
2121;0.000213711331514;0.0813278240798;villages_01.shp;007;Taraf Manjali (OG);00030;ANUJNAGAR;01;001962;;547707;villages_01.shp;1;JK;Jammu & Kashmir
2122;1.43748475025e-05;0.0166325304321;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547708;villages_01.shp;1;JK;Jammu & Kashmir
2123;0.000662843056644;0.164205108467;villages_01.shp;007;Taraf Manjali (OG);00030;JHAPRA PF;01;001962;;547709;villages_01.shp;1;JK;Jammu & Kashmir
2124;6.67837578191e-05;0.0473269123436;villages_01.shp;007;Taraf Manjali (OG);00030;PF;01;001962;;547710;villages_01.shp;1;JK;Jammu & Kashmir
2125;0.000125077821371;0.0468660146363;villages_01.shp;007;Taraf Manjali (OG);00030;KARLADAND;01;001962;;547711;villages_01.shp;1;JK;Jammu & Kashmir
2126;0.00214953132462;0.348829333717;villages_01.shp;007;Taraf Manjali (OG);00030;D H A R A M P U R  R E S E R V;01;001962;;547712;villages_01.shp;1;JK;Jammu & Kashmir
2127;0.00204160269747;0.499642748439;villages_01.shp;007;Taraf Manjali (OG);00030;RF;01;001962;;547713;villages_01.shp;1;JK;Jammu & Kashmir
