index;Shape_Area;Shape_Leng;file;n_dt2011_0;n_official;n_sdt2011_;n_soi_offi;n_st2011_0;n_vt2011_0;sn;UID;file1;file2;st_2code;st_nm
5128;0.000425970972119;0.100480180079;villages_06.shp;070;Sakhraon (265);00359;SUKRAON;06;057439;;492465;villages_06.shp;6;HR;Haryana
5129;0.000334735402523;0.108003135113;villages_06.shp;070;Nagla (290);00358;NAGLA;06;057323;;492466;villages_06.shp;6;HR;Haryana
5130;0.000319554570185;0.0970662168676;villages_06.shp;070;Rachheri (281);00358;RACHHERI;06;057206;;492467;villages_06.shp;6;HR;Haryana
5131;4.72826640761e-05;0.0322374351288;villages_06.shp;070;Tundli (47);00359;TUNDLI;06;057349;;492468;villages_06.shp;6;HR;Haryana
5132;0.000198282424794;0.0758472898595;villages_06.shp;070;Handi Khera (275);00358;HANDIKHERA;06;057213;;492469;villages_06.shp;6;HR;Haryana
5133;0.000208978292087;0.0639578754135;villages_06.shp;070;Santokhi (53);00358;SANTOKHI;06;057204;;492470;villages_06.shp;6;HR;Haryana
5134;0.00127072706935;0.161728693303;villages_06.shp;070;Ganauli (294);00358;GADAULI;06;057305;;492471;villages_06.shp;6;HR;Haryana
5135;0.000222269386448;0.0766150377053;villages_06.shp;070;Ber Kheri (293);00358;BER KHERI;06;057321;;492472;villages_06.shp;6;HR;Haryana
5136;0.000284956514959;0.0729403439039;villages_06.shp;070;Garnala (44);00359;GARNALA;06;057351;;492473;villages_06.shp;6;HR;Haryana
5137;5.66979795627e-05;0.0431806850138;villages_06.shp;070;Tanka Majra (105);00358;TANKA MAJRA;06;057222;;492474;villages_06.shp;6;HR;Haryana
5138;0.000326760849456;0.0908551177993;villages_06.shp;070;Nagla (50);00358;NAGLA;06;057202;;492475;villages_06.shp;6;HR;Haryana
5139;0.000193660851356;0.0684903775618;villages_06.shp;070;Janetpur (45);00359;JANETPUR;06;057350;;492476;villages_06.shp;6;HR;Haryana
5140;0.000285243916979;0.0706913515443;villages_06.shp;070;Bukhari (130);00358;BUKTUHA;06;057327;;492477;villages_06.shp;6;HR;Haryana
5141;0.00502520690765;0.435315166707;villages_06.shp;070;Ambala Sadar (M Cl + OG);00359;AMBALA CITY;06;800367;;492478;villages_06.shp;6;HR;Haryana
5142;5.63096083833e-12;7.95845338474e-05;villages_06.shp;070;Nizampur (53);00359;NIZAM PUR;06;057355;;492479;villages_06.shp;6;HR;Haryana
5143;0.000217851629581;0.0755306405219;villages_06.shp;070;Nizampur (53);00359;NIZAM PUR;06;057355;;492480;villages_06.shp;6;HR;Haryana
5144;0.000229289973785;0.0648942656901;villages_06.shp;074;Baldhi (Part)(4);00372;BALDHI;06;059249;;492481;villages_06.shp;6;HR;Haryana
5145;0.000289125191906;0.0926748569321;villages_06.shp;074;Nabipur (78);00372;NABIPUR;06;059199;;492482;villages_06.shp;6;HR;Haryana
